bac,method,nsnp,beta,se,p_value,ci_lower,ci_upper,odds_ratio,or_ci_lower,or_ci_upper,method_status,method_status_zh,fdr_bh,evidence_status,evidence_status_zh
genus.Adlercreutzia.id.812,Inverse variance weighted,8,-0.0154617539870232,0.0788331923475463,0.844506430243003,-0.169974810988214,0.139051303014167,0.984657165242304,0.843686067947042,1.14918305504586,OK,方法成功运行,0.987798374703343,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
family.unknownfamily.id.1000005471,Inverse variance weighted,11,0.0229570637448328,0.119259483298673,0.847353108157844,-0.210791523520567,0.256705651010232,1.02322260525717,0.809942903326479,1.29266457624265,OK,方法成功运行,0.987798374703343,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.unknowngenus.id.1000005472,Inverse variance weighted,11,0.0229570637448328,0.119259483298673,0.847353108157844,-0.210791523520567,0.256705651010232,1.02322260525717,0.809942903326479,1.29266457624265,OK,方法成功运行,0.987798374703343,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
order.MollicutesRF9.id.11579,Inverse variance weighted,11,0.0229570637448328,0.119259483298673,0.847353108157844,-0.210791523520567,0.256705651010232,1.02322260525717,0.809942903326479,1.29266457624265,OK,方法成功运行,0.987798374703343,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Ruminiclostridium9.id.11357,Inverse variance weighted,9,-0.0187595873432233,0.107914106517368,0.861992670888387,-0.230271236117265,0.192752061430818,0.981415278537552,0.794318125517846,1.21258211037172,OK,方法成功运行,0.988604224054613,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.unknowngenus.id.826,Inverse variance weighted,10,-0.0146968122834421,0.085847563480288,0.864069168955209,-0.182958036704807,0.153564412137922,0.985410658724281,0.832803102166266,1.16598288815398,OK,方法成功运行,0.988604224054613,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Desulfovibrio.id.3173,Inverse variance weighted,8,0.0136274794329153,0.0804264812628978,0.865450402040355,-0.144008423842364,0.171263382708195,1.01372075676077,0.865880453988032,1.18680329132575,OK,方法成功运行,0.988604224054613,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Coprococcus1.id.11301,Inverse variance weighted,12,0.0132181811703644,0.0788003313432387,0.866785694076319,-0.141230468262383,0.167666830603112,1.01330592751655,0.868289175538505,1.18254255801747,OK,方法成功运行,0.988604224054613,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.ChristensenellaceaeR.7group.id.11283,Inverse variance weighted,9,0.0166326128578502,0.103671923134584,0.872538360884798,-0.186564356485934,0.219829582201635,1.01677170484745,0.829805156888976,1.24586439502775,OK,方法成功运行,0.989790372598982,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.FamilyXIIIAD3011group.id.11293,Inverse variance weighted,10,-0.0140160934104988,0.0907131458118753,0.87720758140289,-0.191813859201774,0.163781672380777,0.986081674717988,0.825460506069632,1.17795710644527,OK,方法成功运行,0.989790372598982,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
family.Lachnospiraceae.id.1987,Inverse variance weighted,16,-0.013419575984723,0.101012213633189,0.894311200903205,-0.211403514705773,0.184564362736327,0.986670065095305,0.809447377053444,1.20269438749555,OK,方法成功运行,0.993751932700575,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Intestinimonas.id.2062,Inverse variance weighted,15,0.00708037444908305,0.0624216671574059,0.90969112041139,-0.115266093179433,0.129426842077599,1.00710549956365,0.89112898900961,1.13817584183699,OK,方法成功运行,0.993751932700575,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Escherichia.Shigella.id.3504,Inverse variance weighted,10,0.00848265032067117,0.0793574623049139,0.914874935222068,-0.14705797579696,0.164023276438302,1.00851872994369,0.863243928710789,1.17824174004471,OK,方法成功运行,0.993751932700575,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
family.Enterobacteriaceae.id.3469,Inverse variance weighted,6,-0.00980363483140021,0.1164560336888,0.932910821268751,-0.238057460861447,0.218450191198647,0.990244264140748,0.788157401589345,1.24414704561078,OK,方法成功运行,0.993751932700575,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
order.Enterobacteriales.id.3468,Inverse variance weighted,6,-0.00980363483140021,0.1164560336888,0.932910821268751,-0.238057460861447,0.218450191198647,0.990244264140748,0.788157401589345,1.24414704561078,OK,方法成功运行,0.993751932700575,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Parabacteroides.id.954,Inverse variance weighted,6,-0.0149755056357268,0.179290888662107,0.93343306128064,-0.366385647413456,0.336434636142002,0.985136069589284,0.693235405211847,1.39994736031875,OK,方法成功运行,0.993751932700575,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus..Eubacteriumbrachygroup.id.11296,Inverse variance weighted,10,0.00398626156211924,0.0478307989102026,0.933580484331499,-0.0897621043018779,0.0977346274261163,1.00399421727041,0.914148631432312,1.10267012786865,OK,方法成功运行,0.993751932700575,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Catenibacterium.id.2153,Inverse variance weighted,4,0.00788994433713546,0.0961094834963795,0.934572523651319,-0.180484643315768,0.196264531990039,1.00792115196946,0.834865501364382,1.21684875818583,OK,方法成功运行,0.993751932700575,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
family.Peptostreptococcaceae.id.2042,Inverse variance weighted,14,0.0075961650522545,0.0969171550193626,0.937527436536753,-0.182361458785696,0.197553788890205,1.00762508910491,0.833300082336944,1.21841860059141,OK,方法成功运行,0.993751932700575,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
phylum.Cyanobacteria.id.1500,Inverse variance weighted,8,-0.00674834528252313,0.0938525838488582,0.942678568824955,-0.190699409626285,0.177202719061239,0.993274373665674,0.826380952980773,1.19387308942961,OK,方法成功运行,0.993751932700575,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.RuminococcaceaeNK4A214group.id.11358,Inverse variance weighted,11,0.0064366075299278,0.0895250606417081,0.942683662002601,-0.16903251132782,0.181905726387676,1.00645736700447,0.844481447726542,1.19950110724704,OK,方法成功运行,0.993751932700575,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Lactobacillus.id.1837,Inverse variance weighted,8,-0.00878961237217033,0.122608550630804,0.942849877800678,-0.249102371608546,0.231523146864205,0.991248903341983,0.779500170613674,1.26051850329056,OK,方法成功运行,0.993751932700575,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Enterorhabdus.id.820,Inverse variance weighted,5,0.0091371911052783,0.138028400449559,0.947220263733969,-0.261398473775857,0.279672855986414,1.00917906266825,0.76997404401357,1.32269702913521,OK,方法成功运行,0.993751932700575,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Eisenbergiella.id.11304,Inverse variance weighted,11,-0.00311152565324716,0.0605472477020403,0.959014718953319,-0.121784131149246,0.115561079842752,0.996893310125848,0.885339465088841,1.12250307476573,OK,方法成功运行,0.993751932700575,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Eggerthella.id.819,Inverse variance weighted,8,0.00308177578799362,0.0610340282214038,0.959729728533085,-0.116544919525958,0.122708471101945,1.00308652934087,0.889990118144555,1.13055478351018,OK,方法成功运行,0.993751932700575,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Sellimonas.id.14369,Inverse variance weighted,8,0.00234778254690589,0.0469413073077646,0.960110213268139,-0.0896571797763127,0.0943527448701245,1.00235054074648,0.914244553075939,1.09894732558642,OK,方法成功运行,0.993751932700575,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
phylum.Verrucomicrobia.id.3982,Inverse variance weighted,11,-0.00393681075623695,0.0958825017103854,0.967249100415734,-0.191866514108592,0.183992892596118,0.996070928324132,0.825417042667893,1.20200727991473,OK,方法成功运行,0.993751932700575,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
family.Rikenellaceae.id.967,Inverse variance weighted,17,0.00286995338964273,0.0738950186827453,0.969019346792554,-0.141964283228538,0.147704190007823,1.00287407564849,0.867652245669461,1.15916995158792,OK,方法成功运行,0.993751932700575,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Romboutsia.id.11347,Inverse variance weighted,12,0.00314558365789458,0.0842116692932511,0.970203308702931,-0.161909288156878,0.168200455472667,1.00315053619768,0.850518353128457,1.18317376053344,OK,方法成功运行,0.993751932700575,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
class.Bacteroidia.id.912,Inverse variance weighted,10,0.00201180581352507,0.0948861572442321,0.983084270802905,-0.18396506238517,0.18798867401222,1.00201383085261,0.831964870187101,1.20681984684536,OK,方法成功运行,0.994672201665366,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
order.Bacteroidales.id.913,Inverse variance weighted,10,0.00201180581352507,0.0948861572442321,0.983084270802905,-0.18396506238517,0.18798867401222,1.00201383085261,0.831964870187101,1.20681984684536,OK,方法成功运行,0.994672201665366,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.FamilyXIIIUCG001.id.11294,Inverse variance weighted,7,0.00109984184303386,0.100395811074636,0.991259303909931,-0.195675947863252,0.19787563154932,1.00110044689087,0.822278652663595,1.21881080278405,OK,方法成功运行,0.994672201665366,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus.Veillonella.id.2198,Inverse variance weighted,5,-0.00102970218633176,0.115651276619598,0.992896121460857,-0.227706204360744,0.225646799988081,0.998970827775048,0.796358192033746,1.253132980521,OK,方法成功运行,0.994672201665366,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
genus..Eubacteriumhalliigroup.id.11338,Inverse variance weighted,14,-0.000507973141165349,0.0760728708607851,0.994672201665366,-0.149610800028304,0.148594853745974,0.999492155855348,0.861043029142145,1.16020284214095,OK,方法成功运行,0.994672201665366,NO_PRIMARY_EVIDENCE,主分析未见统计学证据（IVW P>=0.05）
